time,open,high,low,close,volume,oi,oi_change,funding_rate,KAMA_10_2_5,KAMA_20_2_10,ULT_RSI_10,ADX_10,ADXR_10_2,DMP_10,DMN_10,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
1770195600,2278.9,2279.5,2251.05,2260.3,1664347.0,11212.4,-0.03334379386093478,-0.01621586,2264.6183969806716,2273.98375102875,46.48972602739738,31.260083185337404,33.4799156907773,18.55179094936141,25.628530251322175,2186.908847553587,2271.6921434505844,2356.475439347582,7.464329719274023,0.432816108821575
1770199200,2260.3,2263.75,2249.8,2260.15,1044211.0,11599.16,0.09467759410190313,-0.02451827,2263.964416975473,2273.5089412813413,42.99508270004475,29.801052467614582,31.37735834239289,17.862766022133535,25.00947208410706,2185.749580385516,2270.592891693386,2355.4362030012558,7.4732297117863915,0.4384577786250485
1770202800,2260.05,2267.05,2225.95,2254.1,2944523.0,10595.96,-0.0012969239527528265,-0.02695887,2262.590568650902,2272.5494807857117,33.5847107438015,29.665483101957584,30.462783143647492,15.926382657181716,28.58892031282321,2187.472287898053,2269.0221401035396,2350.5719923090264,7.1881054630666155,0.40850909167842886
1770206400,2254.55,2262.5,2231.3,2243.5,1676940.0,10609.72,0.035375448170333,-0.01967871,2260.166512476787,2271.5538348959526,14.596737505686527,29.543470672866285,29.672261570240433,14.592148268624571,26.193880495298288,2185.120990952368,2266.5914600936785,2348.061929234989,7.1888093267538515,0.3582832507468048
1770210000,2243.1,2245.5,2196.3,2197.75,3382537.0,10247.22,0.08990253096162926,-0.04788713,2240.220397904342,2269.029334154007,4.167086397367385,30.89219038054639,30.278836741251986,12.724392673556757,31.946633546809174,2179.043691929578,2260.0351305609474,2341.026569192317,7.167272538039451,0.11548324357814715
1770213600,2197.7,2225.85,2167.5,2171.0,5207855.0,9401.96,-0.03167114167920604,-0.05562397,2217.09617549086,2263.6574248314105,1.7958509650118373,33.0009562000189,31.27221343644259,10.887939860468828,34.45943842731375,2186.410683177586,2251.5555943170475,2316.700505456509,5.7866580158080785,-0.11828002301357969
1770217200,2171.1,2196.4,2135.4,2150.8,5997373.0,9709.47,-0.17011161796041452,-0.05225409,2194.4175419372796,2256.9113945009435,0.7222881625799573,35.68089537205238,33.286542876299386,9.324704858468335,37.06726311176985,2165.050221845841,2241.9598234297096,2318.869425013578,6.860925943464383,-0.0926426710863997
1770220800,2150.9,2160.25,2104.65,2134.5,5679636.0,11699.73,0.03176862451485918,-0.04697,2169.936495915402,2235.331504467731,0.14143177574223387,38.68672994699053,35.843843073504715,8.14096352281395,39.382581134610554,2142.5205841721267,2231.725554531642,2320.9305248911573,7.994259883647403,-0.04495592644558963
1770224400,2133.95,2154.35,2092.05,2125.65,6530776.0,11339.49,0.013516847123681286,-0.02861743,2150.25360884189,2216.4529063409673,0.0,41.60790077920912,38.64439807563075,7.0298939867585,36.767937693240206,2120.6735533684696,2221.623120766724,2322.572688164978,9.087911127195563,0.0246481820565809
1770228000,2125.75,2185.6,2074.05,2147.7,6530848.0,11188.26,0.05773343241081608,-0.02105742,2149.385590458671,2209.3047874648846,4.38854003920823,41.75249553984703,40.21961274341878,11.51092831697162,28.916485970523333,2106.4753318439434,2214.582823550845,2322.690315257747,9.763237622656447,0.19066517733953
1770231600,2147.7,2195.0,2132.95,2188.25,2707624.0,10577.58,0.0002278923175702552,-0.00812279,2157.4347075945802,2208.0401703214034,12.824759781281521,41.20848206819939,41.40819142370425,11.935109483577156,25.54503466331661,2102.3946544171617,2212.074935593622,2321.755216770082,9.916506842660537,0.3913891570204362
1770235200,2187.85,2192.45,2161.15,2171.4,1180777.0,10575.17,0.1257893705900639,-0.02074233,2160.5407528862684,2205.2274128905974,13.090157294676658,40.718869943716506,41.23568274178177,11.203016262489616,23.978115923677603,2095.889374020045,2208.2011322037533,2320.5128903874615,10.172239887552514,0.3361652742379935
1770238800,2171.85,2180.0,2107.65,2129.35,1153580.0,9393.56,0.006736900768431031,-0.03558836,2152.752420954096,2195.056704534788,12.608140315763137,41.86249974698127,41.53549090759033,9.678294801158918,30.77871755234981,2082.75666005893,2200.6915005653004,2318.626341071671,10.717980278114968,0.19753848710446686
1770242400,2129.15,2167.75,2087.4,2120.3,1248454.0,9330.7,-0.03534527499384854,-0.02026654,2144.6828058824376,2185.3908242453817,11.018733037664667,43.3449027145533,42.031886329134906,8.286619881155135,29.976856911204905,2068.6493984033846,2193.035167178129,2317.4209359528736,11.34370945221065,0.20762263281964308
1770246000,2119.7,2165.45,2114.8,2147.75,629240.0,9672.58,-0.008694921403403777,-0.03738545,2145.1878062956666,2180.3050352488235,19.511626823244292,44.679065385368126,43.2707825661747,7.528403915361398,27.234009786519184,2066.1297924110177,2188.722294113545,2311.3147958160725,11.202197924536485,0.3328923321388571
1770249600,2147.05,2163.9,2136.2,2149.35,575490.0,9757.42,0.004899148802504749,-0.03235156,2145.7531385239463,2176.3734022969893,22.513918803592404,45.879811789101474,44.61235725182739,7.131873116041749,25.799559165811594,2064.6193724262184,2184.972551817017,2305.325731207816,11.016447716078934,0.3520082643544162
1770253200,2149.6,2173.45,2122.4,2148.15,1198483.0,9709.85,0.05852963492700303,-0.02837145,2146.027101223618,2172.9216843808113,25.55266939316895,47.31277359180625,45.99591948858719,6.437540659875775,25.919576265724302,2063.508106161349,2181.4656421201585,2299.423178078968,10.814521547464468,0.3587812052474877
1770256800,2147.8,2163.35,2112.35,2123.8,1647677.0,9172.96,-0.09366969041566098,-0.02925952,2143.277482076728,2165.2765717942725,24.371322441734282,48.84814782037874,47.36397980474011,5.8096999374175216,25.313566877752333,2061.419559367365,2175.973676203953,2290.527793040541,10.528998405571791,0.2722749838908946
1770260400,2123.8,2136.5,2098.1,2109.6,1526920.0,10120.99,0.040466272452134966,-0.00762928,2138.908743855557,2155.556542333334,14.684523496289998,50.560982743759745,48.93687816778299,5.371433476922101,26.203407511538764,2060.5110607960833,2169.6523737083385,2278.7936866205937,10.06071887227837,0.22488706564938424
1770264000,2109.9,2125.45,2078.85,2103.95,2226678.0,9727.36,-0.0650275377502666,-0.02377446,2132.944553141116,2146.500628509728,7.7723860478619144,52.50212938432711,50.67513860235293,4.875507823050524,27.598055187890363,2061.388058296844,2163.3950047837347,2265.4019512706254,9.430265509657852,0.20862276133628585
1770267600,2103.6,2124.45,2077.0,2100.65,2379739.0,10403.9,-0.058216605021082724,-0.03359946,2123.7443557726165,2138.8859209442157,4.324284639245221,54.28635313814699,52.423667940953365,4.414396773382686,25.356653885696193,2061.385907140545,2157.419290042427,2253.4526729443087,8.902616505296317,0.2044293956590677
1770271200,2101.3,2107.15,2065.35,2086.8,1966830.0,11047.02,0.09065437169259938,-0.04275304,2113.3294219772347,2129.80792610022,3.0341880341880128,56.128665128053186,54.31539725619015,4.040368680150524,25.56967648797176,2062.1432279071496,2150.6936433717196,2239.2440588362897,8.234591266633995,0.13922448564183204
1770274800,2086.8,2124.05,2084.7,2090.45,2173991.0,10128.8,-0.00827158366362235,-0.04778602,2108.5373872358277,2123.326722573356,3.8616703129075347,55.81950188276106,55.052927510454026,7.207849585691812,23.488036966072425,2067.2426438972057,2144.956153526794,2222.6696631563823,7.24616300448004,0.14931352485178648
1770278400,2091.05,2120.45,2090.65,2111.2,1303873.0,10213.28,-0.03431295609567908,-0.0440857,2108.881470968697,2121.7738283000385,11.955706533727309,55.54125496199815,55.83496004502567,6.742844758754384,21.97273750890983,2079.388149903285,2141.7412817623376,2204.0944136213902,5.822657702871111,0.2550942442524342
1770282000,2112.0,2149.85,2110.7,2133.2,2088978.0,10576.18,0.033360886549145485,0.01016697,2112.3415970025007,2122.629734914504,20.722726088706718,52.28287042302918,54.05118615289512,12.589942633602769,20.09312932363908,2085.9079230198918,2140.9278263564006,2195.9477296929094,5.139818601932605,0.42977244698944306
1770285600,2133.2,2140.05,2085.35,2096.85,2516442.0,10234.74,-0.051679454880199094,-0.0351848,2109.1517119962878,2120.5436524134784,18.504619623304674,50.57118638538428,53.056220673691215,11.114008624666358,23.1705142347274,2082.737130618769,2136.7299381319813,2190.7227456451938,5.053779286718401,0.13069212392574314
1770289200,2096.95,2104.45,2060.4,2079.05,3799934.0,10792.49,-0.0026531253465420512,-0.03699528,2102.3427807468915,2117.2479712575678,15.304848133446278,49.9882643276739,51.13556737535154,10.058872330982313,26.34804108212512,2074.0466826578204,2131.2366106908403,2188.42653872386,5.36683048199719,0.04374299386503005
1770292800,2079.1,2092.35,2042.05,2063.45,4198853.0,10821.2,-0.06154685371207247,-0.03033694,2093.94454150403,2112.998503926774,11.955602111115546,50.058759600363736,50.314972992874004,8.977505431501818,27.437384752828496,2061.5902215648757,2124.7807430059984,2187.971264447121,5.9479569032355695,0.0147156439977864
1770296400,2063.45,2080.45,2048.55,2057.95,2309327.0,11530.89,0.0182277846115535,-0.03914586,2086.573748220026,2108.765746965783,9.164622762382365,50.122205345784586,50.05523483672924,8.345316650800191,25.505265976083805,2049.22787060568,2118.4159103387606,2187.603950071841,6.532054389830992,0.06303206036743343
1770300000,2058.3,2105.75,2042.0,2045.75,5396843.0,11324.47,-0.03509603054436772,-0.03770614,2077.867323821973,2101.9101820407955,6.564843724852722,47.844755279479116,48.95175743992142,12.58326468295055,22.05642461523298,2036.7349521151443,2111.495347449355,2186.2557427835654,7.081274929117854,0.06029293882512661
1770303600,2045.75,2053.75,1925.65,1959.45,10749607.0,11736.37,0.0180397973699733,-0.06406067,2044.0400750623623,2069.905680213414,3.6288883002614156,49.0051470522026,49.56367619899359,9.665273679826715,38.004059959622246,2003.2256542168104,2097.014838168464,2190.8040221201177,8.94501862786715,-0.2333726149028859
1770307200,1959.95,2017.5,1943.1,1997.6,5896842.0,11528.4,0.007431383789376467,-0.0621697,2034.7008420934262,2058.7971961724525,11.96507504735996,50.04949964765374,48.94712746356643,8.40715662052409,33.05711714746405,1988.9728305686433,2087.546758342896,2186.1206861171486,9.443997110991763,0.04375989486344689
1770310800,1997.6,2001.1,1942.0,1953.95,5834696.0,11443.36,-0.024292585351462725,-0.04279247,2015.6384624498814,2042.599429632285,7.658600208307924,51.01022262812033,50.00768484016147,7.540800617291308,29.84238877177466,1960.0820160525163,2074.8232575483344,2189.5644990441524,11.060338858105851,-0.026721063728161704
1770314400,1954.0,1968.4,1912.8,1949.2,5217630.0,11728.27,-0.010740906625639646,-0.02809961,1997.3529163973174,2028.3862864984123,5.103091175644899,52.405141054264575,51.22732035095916,6.807503579586684,32.047452774214186,1934.7858599288652,2062.859137781826,2190.932415634787,12.41706479199321,0.05627301929323429
1770318000,1949.1,1952.5,1916.5,1927.55,2240279.0,11855.61,0.1752388769438027,-0.05335064,1974.156854731842,2007.6181103597046,3.716926246050633,53.66056763779439,52.33539513295736,6.362392763325085,29.952019742609142,1910.7135122320294,2049.972553231176,2189.231594230322,13.58642980654991,0.06045025029317035
1770321600,1927.8,1942.3,1823.9,1868.8,3806319.0,10087.83,0.013332864561882873,-0.0567315,1938.3348597315517,1975.0548347242398,2.784739288060514,55.980984976316314,54.19306301529045,5.135356131105142,39.25884007144011,1874.289443730031,2032.7180243520163,2191.1466049740015,15.58785613390609,-0.01732466360703267
1770325200,1868.6,1911.15,1838.45,1849.9,2306419.0,9955.1,0.011104261017675698,-0.07353508,1908.2354047505269,1944.853464014502,2.09293394777265,58.06936058098605,55.864964109390215,4.53823282204344,34.693943714712155,1840.3464507639508,2015.3067839375387,2190.2671171111265,17.363146352511905,0.02730204344824468
1770328800,1849.25,1889.3,1815.0,1870.0,1493316.0,9845.77,0.028742994228205365,-0.04311608,1897.028999501385,1929.8610878792017,4.467861971368272,60.17104990267806,58.076017439497186,4.00889811543751,34.328548238732594,1816.9322800656075,2001.468042610154,2186.0038051547003,18.440040871588405,0.14378708821164699
1770332400,1869.4,1906.7,1818.6,1826.0,1289256.0,9570.68,0.043711729199496174,-0.09176549,1875.1328848862804,1907.808953740252,3.37128670490538,60.74882139160625,59.40909098629615,6.105662655904439,29.75595950611801,1785.3313127889012,1984.756800456806,2184.182288124711,20.09571022726871,0.10196461767921744
1770336000,1825.35,1891.85,1740.5,1869.95,3027741.0,9169.85,-0.036223658626307165,-0.06530446,1873.9013281847747,1901.8900475544613,8.781652757407812,62.18090544520048,61.17597767393927,4.867956841642039,34.1845167148335,1770.5348234008766,1973.8228194609198,2177.110815520963,20.59840367187205,0.24451806925618996
1770339600,1869.7,1939.85,1869.1,1931.2,1980919.0,9514.5,-0.013711325137844121,-0.04471632,1881.3209646120652,1904.9152422903985,17.28877009242332,60.76265015424723,60.75573577292674,10.867096401929643,30.928104065068627,1770.601537760288,1969.7635033217846,2168.925468883281,20.221916511868795,0.40318557257390336
1770343200,1931.2,1947.55,1890.4,1907.0,2256640.0,9646.77,0.008753474306341325,-0.03971074,1885.8906197638519,1905.1384801708966,17.744815867952006,59.08925345420738,60.63507944970393,11.072372846725948,28.492080772118342,1767.1065052309013,1963.786026814948,2160.4655483989945,20.03064681166307,0.35563818144971004
1770346800,1907.1,1917.2,1879.0,1891.5,2040206.0,9563.06,-0.070001789381963,-0.03103919,1886.787356242624,1903.5655688696445,19.53774200565586,57.81972453594172,59.29118734509447,10.460468027251885,28.566734358095943,1763.773018389614,1956.9016433087625,2150.030268227911,19.738204582689548,0.33067853526078195
1770350400,1891.5,1917.55,1885.5,1908.65,1687946.0,10282.88,0.1298340993470113,-0.02865156,1889.8595866819576,1904.165170155441,26.18357755812182,56.65607506747614,57.87266426084176,10.001465723035809,27.167118327617345,1769.5023244151341,1952.306248707928,2135.110173000722,18.72697220671982,0.38059269275312557
1770354000,1908.3,1975.25,1906.0,1957.65,3383254.0,9101.23,0.027051822996306374,-0.05813652,1898.7319507056054,1909.5029292345291,53.928694169010875,52.55852304401514,55.189123789978424,17.718014945067093,24.307913735908716,1789.3202990824905,1952.815177402411,2116.310055722332,16.744531711126683,0.5147858533774015
1770357600,1957.95,1966.35,1906.0,1907.95,2840685.0,8861.51,-0.10713825109523178,-0.04250724,1900.002764252613,1909.3407775259793,53.18357460061135,48.87072622290024,52.763400645188185,16.079367220488457,22.059800295656185,1799.435741416621,1948.5423033640861,2097.648865311551,15.304421329733314,0.36388156619697243
1770361200,1907.8,1914.6,1886.5,1898.3,2863950.0,9924.84,-0.11016712092956538,-0.05964336,1899.7548562745944,1908.2189419745712,56.7371273712737,46.22699662877805,49.39275983639659,15.345144121800905,24.221241700147594,1808.5898291135345,1943.757322091316,2078.9248150690973,13.907856854512353,0.3318481718870522
1770364800,1898.5,1906.65,1865.65,1874.1,3433234.0,11153.6,0.07517946809772025,-0.02588495,1896.8348661824666,1904.6510976505656,53.63320367458411,44.52153549092699,46.69613085691361,14.287475510352284,26.056888932349015,1814.7791586763992,1937.1232914159525,2059.467424155506,12.631527717590455,0.24243435298153262
1770368400,1873.65,1929.25,1870.6,1918.85,3410932.0,10373.71,-0.036503190848103384,-0.0165196,1900.8026923590949,1905.7632856989912,65.70508579242201,41.763050982925364,43.99502380585171,16.681432247869274,23.484153087922458,1830.92279024071,1935.3829779477667,2039.8431656548235,10.794782107448711,0.4208646934747472
1770372000,1919.15,1936.45,1909.6,1926.8,2082847.0,10766.73,-0.02921621241465877,-0.01250204,1904.8754191965902,1907.2538926844377,66.00592330873945,38.90104055243836,41.71128802168268,17.16606705632109,22.361101779797014,1849.5557167513607,1934.5655514765508,2019.575386201741,8.788519433761923,0.45432557008460006
1770375600,1926.15,1938.75,1919.45,1932.2,1893360.0,11090.76,-0.03705395167192971,-0.03314003,1907.9360671484633,1908.2894211026135,66.65829461258319,36.196428422079954,38.979739702502656,16.972963325941752,21.538461659555544,1851.850272471965,1934.3402608597364,2016.830249247508,8.529004959149022,0.4870271477692822
1770379200,1931.9,1931.9,1914.35,1920.35,1896827.0,11517.53,-0.031425707370648204,-0.04256855,1909.4764536436533,1909.0240573516915,61.892175676164904,34.00275933339494,36.451899942916654,16.35466682181545,21.794660814160515,1861.6259179409863,1933.007855063571,2004.3897921861558,7.38558169182786,0.4113371283141723
1770382800,1921.35,1961.8,1918.8,1949.7,3886036.0,11891.22,0.11397022660270184,-0.02370067,1916.2791576878062,1910.4234915193279,69.3841447683632,30.900730514354688,33.54857946821732,21.07932555527226,19.858370581390385,1863.81273289283,1934.5975831527549,2005.3824334126798,7.317785453300219,0.6066783131686264
1770386400,1949.65,2002.35,1932.55,1978.4,5904066.0,10674.63,-0.08857714917542192,-0.02858582,1927.371667428145,1913.3075228141176,84.5285299806576,29.90629924665593,31.954529290025434,26.191412924576188,17.11577720698352,1863.050869833451,1938.7692419001116,2014.4876139667722,7.810973109151654,0.7616984294445642
1770390000,1979.4,1996.8,1960.35,1979.9,4316494.0,11712.05,-0.016727813085053667,-0.05054732,1934.4908787244915,1916.7291258829057,91.70545212765954,29.011311105727046,29.95602081004087,24.248297232178693,15.84597418512126,1860.454713822664,1942.686456957244,2024.918200091824,8.465776125641652,0.7262723713752037
1770393600,1979.6,2047.7,1970.3,2035.6,5907834.0,11911.3,-0.02439164229959634,-0.02325195,1962.6337882730982,1929.3247072401555,96.71311318953997,29.968970853472022,29.937635050063975,30.432473187444415,13.485460921763462,1853.8207491237517,1951.5353658184588,2049.249982513166,10.014127174551744,0.9301538348361279
1770397200,2035.45,2090.0,2027.3,2067.0,6040269.0,12209.1,0.08442242477319595,-0.01163323,1996.1698652143118,1947.644860651112,98.44120668721396,31.87973092327451,30.445521014500777,34.810717076723016,11.891077463404345,1849.0930045348844,1962.5319976452722,2075.9709907556603,11.560473230143183,0.9604589634054201
1770400800,2067.0,2070.1,2030.2,2044.55,4420860.0,11258.62,-0.05872566265140822,-0.0134287,2011.944338998052,1958.0910440211214,94.439672801636,33.59941498609675,31.784192919784385,32.12515576062927,10.973710045433332,1848.9679663298436,1970.3432359647702,2091.718505599697,12.320215830364782,0.8056914487540552
1770404400,2044.85,2072.0,2033.1,2065.4,1978917.0,11961.04,0.1630885679112708,0.00163735,2028.7310460445767,1974.5088669287263,94.6149923508414,35.19490757467358,33.53731924897404,30.024188333321042,10.127355457768394,1856.6039483265456,1979.3962611109826,2102.1885738954193,12.407047057421112,0.8502000122760051
1770408000,2065.6,2094.45,2042.9,2053.7,1866431.0,10283.86,-0.0026176309421628297,-0.00956199,2035.6543961479415,1984.343764733923,91.7168791538441,37.18407032666216,35.39174265637945,31.40356400710907,9.094554011920353,1860.8837007020202,1986.4728076718413,2112.0619146416625,12.64443253235491,0.7676473857892511
1770411600,2055.6,2061.9,2041.8,2053.3,722686.0,10310.85,0.022092629049621504,-0.01727343,2040.4634767987181,1990.9757331318651,91.31615077383927,38.88227262717754,37.03859010092556,30.074798375462468,8.941301371881655,1860.9081788632,1992.837302179285,2124.76642549537,13.24033057508637,0.729148410528941
1770415200,2053.85,2085.4,2045.75,2074.55,710193.0,10087.98,-0.029236513404799935,-0.02738355,2051.2876980826622,2001.7478314698803,93.88481620167715,40.97663473589377,39.08035253127797,32.552490242810336,8.182448866608429,1862.6673231479729,2000.619463876496,2138.571604605019,13.790942577477509,0.7679571905628952
1770418800,2074.0,2087.6,2050.1,2062.9,677569.0,10391.8,0.04827694734909538,-0.01995014,2054.3898725157055,2009.8780041974528,89.98755822114464,42.91250895502154,40.89739079109954,30.367344976556907,7.512436215276437,1868.3394378738137,2006.5509435073059,2144.7624491407983,13.776027574152547,0.7038508163065668
1770422400,2062.9,2063.75,2036.55,2043.0,737519.0,9913.22,-0.04425282147891196,-0.00475693,2052.157136736109,2013.3603022140524,81.89313984168864,43.37440527451425,42.17552000520401,28.487389825685135,10.131339331617676,1873.463181462275,2010.0222822208957,2146.581382979516,13.587819594490748,0.6207452216509365
1770426000,2042.95,2066.35,2032.15,2061.25,785342.0,10372.22,-0.013333789937397644,-0.02311029,2054.0838121013726,2017.6578519358563,80.81381424534175,43.376938603949164,43.14472377948535,26.219702764111112,10.348987005877401,1875.2388710449686,2014.9011124855724,2154.563353926176,13.862937548167524,0.6659320623682639
1770429600,2061.0,2064.95,2048.0,2058.65,807162.0,10512.39,-0.031142024775374755,-0.04298945,2054.7474084132004,2023.4024744716182,76.4296223639039,43.37921860044059,43.37681193747742,25.11860211830437,9.914379627672687,1882.357397531526,2019.0676732012323,2155.777948870939,13.541921103907555,0.6447671969238034
1770433200,2058.95,2085.55,2057.95,2080.1,1284654.0,10850.29,-0.08094342659178877,-0.0321323,2058.0760991670036,2032.7981149682273,80.21631518274904,44.16983388512938,43.77338624453927,28.615353113183033,9.214283472857614,1892.5140370145427,2024.8802757534959,2157.246514492449,13.073981738470655,0.7085868903301163
1770436800,2080.05,2118.8,2078.1,2086.6,2720282.0,11805.9,-0.024276755341481215,-0.02936282,2063.5359452869593,2044.0638740204845,86.40726408482891,45.85524960341589,44.61723410192824,34.119856015276135,8.25874333377189,1910.4224437993557,2030.7583447293534,2151.094245659351,11.851326500006115,0.7320240877372535
1770440400,2086.6,2103.5,2077.05,2083.1,2036151.0,12099.64,0.17529856871572935,-0.02763073,2066.4158958664366,2050.996952871205,84.70813328038699,47.25996115832529,45.71489752172734,31.742891957958808,7.959950370462583,1922.139050703439,2035.7432642789388,2149.3474778544387,11.160956842535697,0.7084286059054862
1770444000,2083.2,2093.15,2046.5,2046.9,2361352.0,10294.95,0.016845442692900336,-0.03695686,2064.034348686949,2050.5141072579936,64.43501866304723,45.58526270971383,45.72025615656486,27.929881624689664,14.870278691685364,1933.458561064835,2036.8058105380874,2140.1530600113397,10.147972765842594,0.5488362753404735
1770447600,2047.0,2055.25,1994.0,2026.45,5150099.0,10124.4,-0.04429540337843896,-0.0301941,2058.356820261263,2048.29800609238,40.836827147640655,41.36588375282441,44.31292245557485,23.765256353165086,25.433830157710037,1944.042264404616,2035.8195428677934,2127.596821330971,9.016248889515413,0.4489549972243256
1770451200,2026.45,2031.85,2014.95,2018.75,2069369.0,10593.65,-0.1077528846963699,-0.02226903,2050.018253779811,2045.4540252389793,23.924391581054994,37.56844269162393,41.57685270066888,22.72635405826939,24.32198587014302,1960.291642253951,2034.19387211848,2108.096101983009,7.265996705374451,0.3955114605689822
1770454800,2018.7,2029.55,2004.65,2014.1,1838740.0,11873.0,-0.013388598418496822,-0.01785843,2042.7920448569048,2043.1368274442311,15.976366556297947,34.72263292005616,38.04425833644028,21.208557817661852,25.460246925956195,1971.0607148999368,2032.280170011958,2093.4996251239795,6.024706240346886,0.3515164012919458
1770458400,2014.0,2019.45,1999.1,2010.5,1904670.0,12034.12,0.035769585308984775,-0.03103016,2037.0938457942186,2041.4073724903417,10.404970560043807,32.472502094453525,35.02047239303873,19.995876446619622,25.56388250414152,1975.1546182994869,2030.205868106057,2085.2571179126276,5.423218469753187,0.32102251833249645
1770462000,2010.1,2020.9,2006.15,2018.0,1364553.0,11618.53,0.002304211072980955,-0.03043594,2033.060099998595,2040.0793782804733,10.859658308608218,30.33697732025217,32.529805120154165,19.548377805339424,24.43851225508493,1981.890022056488,2029.0434044769088,2076.1967868973293,4.647843640641767,0.3828991271671093
1770465600,2018.0,2075.4,2016.25,2041.05,5304511.0,11591.82,0.022781776696236378,-0.02361628,2034.1952101811116,2040.1147037979467,17.583012386801286,29.427498098537097,30.95000009649531,31.452062492761723,20.43097222162526,1983.327174432195,2030.1868897648224,2077.0466050974496,4.616295728129297,0.6159109712688959
